	25_35	35_45	45_50	50_55	55_60	60_65	65_70	70_76
time	25_35	35_45	45_50	50_55	55_60	60_65	65_70	70_76
M171T661_NEG_HILIC	23.01893064038	22.721460776333	22.7823740907492	23.1336000547989	22.8334598154694	22.7681061020379	22.7465743658268	22.5175857395155
M171T552_NEG_HILIC	22.1958153028252	22.2717623378893	22.1524018430954	22.1804835014376	22.3152706463606	22.3302247090007	22.1857525459848	22.233175771992
M174T60_NEG_HILIC	26.5890209180856	27.1948448461885	27.0167330549649	27.4374729865602	27.3069065469849	27.4414154915051	27.5740398055288	27.6443020557024
M174T259_NEG_HILIC	23.1355480991261	22.3822846193749	22.1059130815897	22.4706916087056	21.85074204099	22.4981487915083	22.1674700228339	22.5128369752525
M176T296_NEG_HILIC	25.0417655464628	24.8951513007234	24.7724177225952	24.9418598641919	24.9968218909016	24.965003367319	24.8776259186077	24.9747390967718
M177T225_NEG_HILIC	26.013252103044	25.8117783099412	26.0863954086892	26.0498138816933	26.1616868578943	26.246372964002	26.2747810090068	26.3521699980146
M177T467_NEG_HILIC	25.1507100709919	24.8423448698077	25.2148855762398	25.3226522527414	25.2576296121143	25.4699343063202	25.393994804203	25.5236888174448
M177T413_NEG_HILIC	26.7101532354513	27.1598201435241	26.3928461074181	26.6495067766335	26.5188353139762	26.8116990454321	26.6919860301317	26.7148351463471
M178T299_2_NEG_HILIC	28.4679078511453	28.697951772207	27.8180688826818	29.2783383902952	28.9788330528605	28.6097281751699	28.8886804193286	29.806087831739
M179T527_NEG_HILIC	27.4085153746515	27.0982099309316	27.2883385606377	27.5397623264106	27.6475931190598	27.5527858464752	27.6684407508802	28.1623983338966
M180T472_NEG_HILIC	29.8072612950564	29.5519066692827	29.5954839689507	29.7216604262041	29.5295857352485	29.6703850849709	29.7491926961463	30.0051538667173
M181T369_NEG_HILIC	27.1215588455394	26.5066000522506	27.0461216768388	26.9675554245518	26.7452659364635	26.8055155604457	26.8429969716889	26.6298267468302
M181T432_NEG_HILIC	24.2219976917353	23.9708924831508	24.290172938627	23.6011008882223	24.5611349525261	25.0563710235972	24.9727675369039	25.6803089933759
M182T81_NEG_HILIC	25.4670976042508	24.9329961436213	25.028232662555	25.3937571617725	25.6452816511447	25.9195026925414	24.9681559473281	24.7313772120086
M182T60_NEG_HILIC	24.927801363944	24.9832815741419	25.1479520704848	25.2987775213638	25.4216924845419	25.4342088059613	26.15707218333	25.9583164178137
M185T701_NEG_HILIC	23.1668323512414	23.0424765468017	22.8421427475867	23.2336100298729	23.2534250702241	23.1651056730971	23.0086870334505	23.1739435033472
M187T61_NEG_HILIC	29.9032265994835	30.607762243586	31.2358220742006	31.0317484061983	31.0715363860233	31.8524252393855	32.8207469416473	31.1557111215284
M187T364_NEG_HILIC	24.3614317948694	24.1030118497035	24.30539199583	24.4261445850858	24.5116928245285	24.6935317196047	24.8604287341285	23.6969059871731
M187T474_NEG_HILIC	23.1339819925349	22.841918046779	22.9228871217763	22.8829880576812	23.250524120667	23.3839019773398	23.2832837005245	23.4403737536257
M187T503_NEG_HILIC	22.338401835929	22.4124413287529	22.3689531670725	22.3298333923762	22.1057465300408	22.188804354204	22.5127254155994	23.0196341929796
M188T282_NEG_HILIC	22.3923241053852	22.6096853629156	22.9455387475611	22.5935059037166	22.7660760513916	22.7094555863245	22.860439112817	23.1626274939491
M189T60_NEG_HILIC	27.7141701349833	27.9332841703475	27.9173259092521	27.7739126574296	27.9750710727263	28.003608424221	28.9044162261946	28.1689843109006
M190T386_NEG_HILIC	23.8217248837235	23.6656122919737	23.9356762987626	23.6848920606543	23.6377247655234	23.7590964789677	23.9012794296619	23.6607223887475
M191T512_NEG_HILIC	26.9314576976761	26.0106727926384	27.2238860815959	27.0523643365985	27.7471875184948	27.5720882823517	27.6066010148509	28.2317182539597
M193T606_NEG_HILIC	28.1267268883868	27.727112518998	27.525493715248	28.082974715905	27.7595013562915	27.8711637902232	28.0626698409575	28.610998023661
M193T321_NEG_HILIC	21.2085435292451	21.3431498728576	21.4446062737017	21.5832966894628	21.57981931381	21.6448825701883	21.7047345888714	22.0869123407444
M194T396_NEG_HILIC	26.6788951387315	26.7073131206538	27.1677446218329	26.4254228885769	26.454671409385	26.7021880894925	27.2714811786938	26.5974148082763
M195T290_1_NEG_HILIC	26.3428977423648	25.285911223087	26.2366921668781	26.2214395346054	26.5966293852407	26.7740688786949	26.6156765620031	26.1966830872985
M195T534_NEG_HILIC	27.8706559398133	27.8795726261502	28.0820923236216	28.0565568415666	28.0640036631358	28.2174368212733	28.1934824433101	28.4779617777393
M196T532_NEG_HILIC	24.0001277276989	24.0837939467676	24.0777267588789	24.1594725634384	24.1051434440735	24.3541355059108	24.3603997833279	24.5528693549642
M196T484_NEG_HILIC	21.5109039718444	21.1974490659795	20.7080889173783	21.1228431283481	21.555749807752	21.6646593465185	21.5068873859658	21.6584020019282
M197T357_NEG_HILIC	21.906031804147	22.2398815061889	21.8945696806046	22.0605930884658	22.0099856098266	22.1928974108852	22.180140265858	21.8147191158248
M197T95_NEG_HILIC	27.320943548676	26.85093212647	27.7477076109726	27.7548793666883	28.0244992997036	27.6760060761723	28.5931469993811	27.7563885799468
M199T542_NEG_HILIC	23.7291253650798	22.8241511513125	23.7545359552872	23.814244741691	23.1843003344432	23.6870131910017	23.6648506645444	23.1122159032159
M200T541_1_NEG_HILIC	25.2209657598853	25.4623118282383	24.9684443759366	25.1274984920862	25.1549119743659	25.1110994896786	24.4725800105942	24.7673029804427
M201T353_NEG_HILIC	24.0902538517814	24.3068688746278	24.0907342335431	23.9291524731187	24.4060872144375	24.1945557904425	24.0611753479415	23.4352966865878
M203T60_NEG_HILIC	27.8942114992736	28.0701464849295	28.9026961017341	28.7100921754541	28.6178828332873	28.5954925755271	29.3343299292823	28.7160228073959
M203T406_NEG_HILIC	28.9917129596998	28.5070755371117	28.5398498866808	28.6372637174365	28.5935898902601	28.5585955720241	28.6022582271892	28.4854610146752
M204T391_NEG_HILIC	23.254876442984	23.0649420717253	23.6520122215393	22.8742791219268	23.0863799468251	23.1953906524485	23.1764997075076	22.7327169880345
M205T684_NEG_HILIC	22.0828408525371	22.2330940041383	22.1884351634649	22.2299229261841	22.2991101430315	22.2469882692689	22.3291117971035	22.6263271255777
M207T59_NEG_HILIC	23.8854352588635	24.0092613504854	24.2519000535582	24.2463224714651	23.9855946950645	24.0195315501272	24.2928636516325	24.0960346550754
M207T385_NEG_HILIC	23.3538024828547	23.3432163914678	23.4280949099976	23.1353768334706	23.1450101971048	23.2449638097861	23.6221436624535	23.1934030462871
M209T61_1_NEG_HILIC	23.1989977867306	23.1482635675022	23.3703405168877	23.3899845002351	23.8649280925848	24.2155591604684	23.8268104316168	24.1605852035128
M211T611_NEG_HILIC	22.9139139946644	22.5399329314415	22.36244391211	22.8329213547889	22.8841412969025	22.7408276576066	22.7305012231532	22.8897516011766
M212T537_NEG_HILIC	22.1120675881922	22.6115484397346	22.2519056718608	22.2276441814557	22.2317615068278	22.2269396829164	22.4836127878916	22.4155442566637
M218T403_NEG_HILIC	25.6661741530878	24.9006431770625	25.4491900376951	25.3463137839576	25.6512639622997	25.6132469227703	25.7149057451998	26.6841235529827
M219T395_NEG_HILIC	24.0715481001806	24.0276794224114	23.7959873977727	23.6133921477744	23.9273030221983	24.0337470623953	23.8916190965862	23.6237566486775
M220T215_NEG_HILIC	23.2077893701127	22.7791126359077	22.9669951746048	22.7235357272611	22.4488871566193	22.7130179210202	22.9614117181044	23.0240928231439
M221T735_NEG_HILIC	23.7215315428261	23.1238952011606	23.4525732302675	23.3760428247759	23.4639203229966	23.4064690655333	23.5684320147419	24.4953517882682
M221T463_NEG_HILIC	25.6267009842898	24.8640812069493	24.8425160168638	25.0753365637029	24.822548733867	25.3878766193407	25.2593219336092	24.7733139236774
M225T295_2_NEG_HILIC	25.3782776796918	24.4824474566262	24.7179744849718	24.8945184803686	24.6640169186739	24.3234201266237	24.3143845047256	24.0619451005589
M228T184_NEG_HILIC	24.5271409849482	24.9036827004764	25.750096634587	25.6905566662945	24.8997887859845	25.2996457579924	25.3934971045914	25.4797833081437
M231T515_NEG_HILIC	20.4206034602897	19.8009871362109	19.8665654170481	19.917317431571	19.8601632601732	19.9893230874253	20.1595624705543	19.6270815610914
M239T719_NEG_HILIC	29.1539129276585	29.0402896022441	29.1522154830716	29.4438250813502	29.4536906951195	29.4559245080175	29.5615074927272	29.8259776559112
M239T257_NEG_HILIC	27.7551171462993	31.2949851049387	30.1684876650747	29.8388646393682	30.7224273987882	30.3142199139575	30.9240845403751	32.5019028847121
M242T639_NEG_HILIC	23.7269530405314	23.3712270738271	23.2571503717165	23.618981451519	23.2565654190163	23.2613303702734	23.4336747772632	23.2870134061255
M243T213_NEG_HILIC	34.26010745807	34.0892919035666	34.2312401707917	35.7106354319151	34.588592177732	34.5888716025258	35.1448908622724	36.6903580497292
M243T346_NEG_HILIC	28.4662833767217	28.4001505152417	28.4792773499464	28.5048769738694	28.4451523921869	28.5038323556797	28.4204827565399	28.506305055548
M255T334_NEG_HILIC	20.7694243677254	21.0960464239206	20.7208617096456	20.6738383358294	20.9780145524218	21.0637689074004	20.9490410563031	20.9481606994497
M255T60_2_NEG_HILIC	27.1382043073967	27.1702624022346	26.6458554616173	26.2755399386563	26.7137882975348	27.25490876596	27.2735964957631	25.7674431530718
M257T136_NEG_HILIC	26.488001800571	26.3379540458814	26.4584251566568	26.6393411315982	26.6663123491787	26.7025094988461	26.5773399703367	26.6610464914931
M261T518_NEG_HILIC	24.8075525499719	24.6034157127412	23.7777443898114	24.0139991665054	24.1637403955321	23.7243049812316	23.8337391618792	23.402262909719
M263T300_NEG_HILIC	22.5975384361814	22.4774603273091	22.8346269612007	22.7649793368609	23.0010356700345	22.8194677916844	23.2257176863937	22.9082536258995
M263T353_NEG_HILIC	26.9710089299883	27.8312389678605	28.4692616164137	28.2368916458844	27.6461991638273	28.3654401181501	28.6706764371787	28.4866112213648
M269T304_NEG_HILIC	22.9732998731264	23.3771805257656	23.4294904519955	23.3761756222378	23.1228563774409	23.4334629898676	23.2626053802899	23.0696389002991
M271T321_NEG_HILIC	28.637826701201	28.3781446899172	28.4985981518582	28.6375598365298	28.4570081273614	28.5432543177595	28.5219349558184	28.5803951982151
M271T59_NEG_HILIC	24.3498710976282	24.7997247708221	25.0245269953355	24.7603834043427	24.3380473099351	24.7765714148128	24.8980927561372	23.6938382530504
M274T654_NEG_HILIC	25.710817042538	25.3214374891605	25.4802202089128	25.548216303097	25.5860534192736	25.3857277562998	25.5087258181448	25.281408877428
M279T513_NEG_HILIC	22.6306358548915	23.1526779704707	22.3022253108131	22.9225919999366	23.0824078916679	23.2182331006328	23.5276113903017	23.0957770718355
M283T373_2_NEG_HILIC	22.6413187431095	22.6390645788157	23.8512460604291	23.2012363650693	23.5133824650701	23.7800347023681	24.128544655714	24.0190852117576
M300T437_NEG_HILIC	24.8120658847681	24.4505708382464	24.6106176878103	24.6556799529081	24.663126380245	24.7061128984161	24.7918067063773	24.7634118182192
M305T567_NEG_HILIC	33.3246334311468	33.0797600318661	33.0112774984834	33.2147939695238	33.2296081179845	33.2547276074754	33.1908657211496	33.2064505540821
M307T320_NEG_HILIC	22.8335786102975	23.1294294801935	22.3149309718712	22.7205837841059	22.6429741073951	22.7808574082981	22.6423601829801	23.4069666093446
M310T378_NEG_HILIC	23.2859554189203	23.488073029914	22.5471832031156	22.7084020185467	24.0786898647383	23.0091032225222	23.9182027959936	24.5711828069967
M313T631_NEG_HILIC	31.3760327573539	31.4542113962065	31.332938339565	31.4756220143936	31.4100156193545	31.4604117015334	31.4351681858675	31.3724072932595
M316T631_NEG_HILIC	25.1389713533078	25.1978271547018	25.1178414329331	25.2610099631335	25.1873846057909	25.2464654677928	25.2230358241721	25.157246863231
M321T527_NEG_HILIC	21.9767181038686	21.6628759317334	21.6411125995937	21.5281166310345	21.8845805087728	21.5779077803273	21.7043899011563	22.6090610205373
M325T72_NEG_HILIC	25.7246990370397	24.9931071614764	25.4431825595895	25.4749164397887	25.1924523772237	25.1650740680305	25.2358100302366	25.2098986624119
M341T530_NEG_HILIC	20.9263053588844	20.8089054563658	20.0918037119751	20.9911467683649	20.9901934929441	21.0325817262561	21.2083903905516	20.5205059149485
M347T911_NEG_HILIC	22.5266387591939	22.2449259567089	21.9434703646731	22.4561584793503	22.339586674117	22.4020192545336	22.2853437861594	22.8288468824903
M351T629_NEG_HILIC	23.6683779135572	24.3028297834109	23.9877961369679	24.2387180715719	24.155436887324	24.4002749377067	24.5008485003989	24.9612540919476
M388T68_NEG_HILIC	24.006122925722	23.0432333089542	23.0144966505139	23.2057196013154	22.973311932927	23.3042158358458	23.1365318749205	22.5655307309124
M391T118_NEG_HILIC	24.2789942607537	24.801936242296	24.3956573458357	24.5027596307084	24.4751770012579	24.5104177332945	24.3980538684663	24.7006701360361
M391T79_NEG_HILIC	25.3151196763922	25.5068645286401	25.2972185577802	25.4402346962744	25.4317347414637	25.2990851019636	25.4262550053106	25.6622715926413
M407T238_NEG_HILIC	24.395742927285	24.2392737542984	24.2219606345886	24.2283203371261	24.1562496418077	24.0185310092076	24.8109898877855	24.3388718383441
M448T313_NEG_HILIC	24.9693806328878	24.5674050091797	24.4542139050475	24.4858728319716	24.6922294451601	24.4277317380605	25.0859429992815	24.8801921680805
M449T285_NEG_HILIC	24.0833618766137	23.6669297434939	23.6626495119923	23.5607625301477	23.4876711298705	23.2349748226264	23.5136367951602	23.0947992573141
M452T357_NEG_HILIC	24.4564240678301	24.1746408699005	24.0361590178347	24.2182672330603	23.9051955157645	23.989326108622	24.3542655373751	23.8783349872327
M476T356_NEG_HILIC	26.4694145099391	25.5441050564125	25.6538838788825	25.9398067381813	25.3331747286354	25.569384069201	25.736975804264	25.1196289682419
M498T207_NEG_HILIC	24.2859662781175	24.6804797650903	24.5969639936541	24.3191301258907	24.3341324360761	24.3247798708997	25.1836643228783	26.0134924706857
M543T321_NEG_HILIC	23.7130981269028	23.7100206743132	23.1989559668743	23.5696311185424	23.3467771099389	23.3720529040922	23.3369807228801	23.791472706806
M715T286_NEG_HILIC	22.4458890361538	21.6399883675654	21.5503474845353	21.6105942578437	21.5487217738278	22.0272901287083	21.9331612989879	21.2858944289294
