"","variable_id","ENTREZID"
"5866","transcriptome_SVIP","258010"
"5867","transcriptome_SWAP70","23075"
"5868","transcriptome_SWSAP1","126074"
"5869","transcriptome_SWT1","54823"
"5870","transcriptome_SYBU","55638"
"5871","transcriptome_SYCE1L","100130958"
"5872","transcriptome_SYCE2","256126"
"5873","transcriptome_SYCP3","50511"
"5874","transcriptome_SYDE1","85360"
"5875","transcriptome_SYDE2","84144"
"5876","transcriptome_SYF2","25949"
"5877","transcriptome_SYK","6850"
"5878","transcriptome_SYMPK","8189"
"5879","transcriptome_SYN1","6853"
"5880","transcriptome_SYNE1","23345"
"5881","transcriptome_SYNE2","23224"
"5882","transcriptome_SYNE3","161176"
"5883","transcriptome_SYNGR1","9145"
"5884","transcriptome_SYNJ1","8867"
"5885","transcriptome_SYNJ2","8871"
"5886","transcriptome_SYNPO2L","79933"
"5887","transcriptome_SYNRG","11276"
"5888","transcriptome_SYT11","23208"
"5889","transcriptome_SYT15","83849"
"5890","transcriptome_SYT2","127833"
"5891","transcriptome_SYT9","143425"
"5892","transcriptome_SYTL1","84958"
"5893","transcriptome_SYTL2","54843"
"5894","transcriptome_SZRD1","26099"
"5895","transcriptome_TAB2","23118"
"5896","transcriptome_TAB3","257397"
"5897","transcriptome_TAC4","255061"
"5898","transcriptome_TACC1","6867"
"5899","transcriptome_TACC3","10460"
"5900","transcriptome_TACR1","6869"
"5901","transcriptome_TACR2","6865"
"5902","transcriptome_TACSTD2","4070"
"5903","transcriptome_TADA2B","93624"
"5904","transcriptome_TADA3","10474"
"5905","transcriptome_TAF1","6872"
"5906","transcriptome_TAF10","6881"
"5907","transcriptome_TAF11","6882"
"5908","transcriptome_TAF1C","9013"
"5909","transcriptome_TAF1D","79101"
"5910","transcriptome_TAF4","6874"
"5911","transcriptome_TAF5","6877"
"5912","transcriptome_TAF6","6878"
"5913","transcriptome_TAF6L","10629"
"5914","transcriptome_TAGAP","117289"
"5915","transcriptome_TAGLN","6876"
"5916","transcriptome_TAGLN2","8407"
"5917","transcriptome_TAL1","6886"
"5918","transcriptome_TALDO1","6888"
"5919","transcriptome_TANC1","85461"
"5920","transcriptome_TANC2","26115"
"5921","transcriptome_TANK","10010"
"5922","transcriptome_TAOK1","57551"
"5923","transcriptome_TAOK2","9344"
"5924","transcriptome_TAOK3","51347"
"5925","transcriptome_TAP1","6890"
"5926","transcriptome_TAPBPL","55080"
"5927","transcriptome_TARBP1","6894"
"5928","transcriptome_TARBP2","6895"
"5929","transcriptome_TAS1R1","80835"
"5930","transcriptome_TAS1R3","83756"
"5931","transcriptome_TATDN1","83940"
"5932","transcriptome_TATDN2","9797"
"5933","transcriptome_TAX1BP1","8887"
"5934","transcriptome_TBC1D10A","83874"
"5935","transcriptome_TBC1D10B","26000"
"5936","transcriptome_TBC1D10C","374403"
"5937","transcriptome_TBC1D12","23232"
"5938","transcriptome_TBC1D16","125058"
"5939","transcriptome_TBC1D17","79735"
"5940","transcriptome_TBC1D2","55357"
"5941","transcriptome_TBC1D20","128637"
"5942","transcriptome_TBC1D22A","25771"
"5943","transcriptome_TBC1D22B","55633"
"5944","transcriptome_TBC1D23","55773"
"5945","transcriptome_TBC1D25","4943"
"5946","transcriptome_TBC1D2B","23102"
"5947","transcriptome_TBC1D5","9779"
"5948","transcriptome_TBC1D8","11138"
"5949","transcriptome_TBC1D9","23158"
"5950","transcriptome_TBC1D9B","23061"
"5951","transcriptome_TBCB","1155"
"5952","transcriptome_TBCC","6903"
"5953","transcriptome_TBCD","6904"
"5954","transcriptome_TBCE","6905"
"5955","transcriptome_TBCK","93627"
"5956","transcriptome_TBL1X","6907"
"5957","transcriptome_TBL1XR1","79718"
"5958","transcriptome_TBP","6908"
"5959","transcriptome_TBPL1","9519"
"5960","transcriptome_TBX1","6899"
"5961","transcriptome_TBX21","30009"
"5962","transcriptome_TBX6","6911"
"5963","transcriptome_TBXAS1","6916"
"5964","transcriptome_TC2N","123036"
"5965","transcriptome_TCAIM","285343"
"5966","transcriptome_TCEA2","6919"
"5967","transcriptome_TCEAL3","85012"
"5968","transcriptome_TCEAL4","79921"
"5969","transcriptome_TCERG1","10915"
"5970","transcriptome_TCF12","6938"
"5971","transcriptome_TCF20","6942"
"5972","transcriptome_TCF25","22980"
"5973","transcriptome_TCF3","6929"
"5974","transcriptome_TCF4","6925"
"5975","transcriptome_TCF7","6932"
"5976","transcriptome_TCF7L1","83439"
"5977","transcriptome_TCF7L2","6934"
"5978","transcriptome_TCHP","84260"
"5979","transcriptome_TCIRG1","10312"
"5980","transcriptome_TCOF1","6949"
"5981","transcriptome_TCP11L2","255394"
"5982","transcriptome_TDP1","55775"
"5983","transcriptome_TDRD3","81550"
"5984","transcriptome_TDRD6","221400"
"5985","transcriptome_TDRP","157695"
"5986","transcriptome_TEAD2","8463"
"5987","transcriptome_TECPR1","25851"
"5988","transcriptome_TECPR2","9895"
"5989","transcriptome_TEF","7008"
"5990","transcriptome_TELO2","9894"
"5991","transcriptome_TENM1","10178"
"5992","transcriptome_TENM2","57451"
"5993","transcriptome_TENM4","26011"
"5994","transcriptome_TEP1","7011"
"5995","transcriptome_TERF2","7014"
"5996","transcriptome_TERF2IP","54386"
"5997","transcriptome_TESK1","7016"
"5998","transcriptome_TESK2","10420"
"5999","transcriptome_TET1","80312"
"6000","transcriptome_TET2","54790"
"6001","transcriptome_TEX10","54881"
"6002","transcriptome_TEX14","56155"
"6003","transcriptome_TEX2","55852"
"6004","transcriptome_TEX38","374973"
"6005","transcriptome_TFAM","7019"
"6006","transcriptome_TFAP2E","339488"
"6007","transcriptome_TFEB","7942"
"6008","transcriptome_TFIP11","24144"
"6009","transcriptome_TFPI","7035"
"6010","transcriptome_TFPT","29844"
"6011","transcriptome_TG","7038"
"6012","transcriptome_TGFB1","7040"
"6013","transcriptome_TGFB1I1","7041"
"6014","transcriptome_TGFBI","7045"
"6015","transcriptome_TGFBR1","7046"
"6016","transcriptome_TGFBR2","7048"
"6017","transcriptome_TGFBR3","7049"
"6018","transcriptome_TGIF1","7050"
"6019","transcriptome_TGIF2","60436"
"6020","transcriptome_TGM4","7047"
"6021","transcriptome_TGOLN2","10618"
"6022","transcriptome_TGS1","96764"
"6023","transcriptome_THADA","63892"
"6024","transcriptome_THAP1","55145"
"6025","transcriptome_THAP11","57215"
"6026","transcriptome_THAP3","90326"
"6027","transcriptome_THAP7","80764"
"6028","transcriptome_THAP8","199745"
"6029","transcriptome_THAP9","79725"
"6030","transcriptome_THBD","7056"
"6031","transcriptome_THBS1","7057"
"6032","transcriptome_THBS3","7059"
"6033","transcriptome_THBS4","7060"
"6034","transcriptome_THEM4","117145"
"6035","transcriptome_THEM5","284486"
"6036","transcriptome_THEM6","51337"
"6037","transcriptome_THEMIS","387357"
"6038","transcriptome_THEMIS2","9473"
"6039","transcriptome_THG1L","54974"
"6040","transcriptome_THOC2","57187"
"6041","transcriptome_THOC6","79228"
"6042","transcriptome_THRA","7067"
"6043","transcriptome_THRB","7068"
"6044","transcriptome_THRSP","7069"
"6045","transcriptome_THSD7A","221981"
"6046","transcriptome_THTPA","79178"
"6047","transcriptome_THUMPD1","55623"
"6048","transcriptome_THUMPD3","25917"
"6049","transcriptome_TIAM2","26230"
"6050","transcriptome_TICAM2","353376"
"6051","transcriptome_TICRR","90381"
"6052","transcriptome_TIE1","7075"
"6053","transcriptome_TIGD5","84948"
"6054","transcriptome_TIGD6","81789"
"6055","transcriptome_TIGD7","91151"
"6056","transcriptome_TIMM10B","26515"
"6057","transcriptome_TIMM17B","10245"
"6058","transcriptome_TIMM23","100287932"
"6059","transcriptome_TIMM8B","26521"
"6060","transcriptome_TIMM9","26520"
"6061","transcriptome_TIMMDC1","51300"
"6062","transcriptome_TIMP2","7077"
"6063","transcriptome_TIMP3","7078"
"6064","transcriptome_TINF2","26277"
"6065","transcriptome_TIPRL","261726"
"6066","transcriptome_TIRAP","114609"
"6067","transcriptome_TJAP1","93643"
"6068","transcriptome_TJP2","9414"
"6069","transcriptome_TJP3","27134"
"6070","transcriptome_TK1","7083"
"6071","transcriptome_TKT","7086"
"6072","transcriptome_TLCD1","116238"
"6073","transcriptome_TLE3","7090"
"6074","transcriptome_TLE4","7091"
"6075","transcriptome_TLK1","9874"
"6076","transcriptome_TLK2","11011"
"6077","transcriptome_TLN1","7094"
"6078","transcriptome_TLR2","7097"
"6079","transcriptome_TLR4","7099"
"6080","transcriptome_TLR5","7100"
"6081","transcriptome_TLR8","51311"
"6082","transcriptome_TLR9","54106"
"6083","transcriptome_TM2D2","83877"
"6084","transcriptome_TM2D3","80213"
"6085","transcriptome_TM4SF20","79853"
"6086","transcriptome_TM6SF1","53346"
"6087","transcriptome_TM7SF2","7108"
"6088","transcriptome_TM7SF3","51768"
"6089","transcriptome_TM9SF1","10548"
"6090","transcriptome_TM9SF2","9375"
"6091","transcriptome_TM9SF4","9777"
"6092","transcriptome_TMA16","55319"
"6093","transcriptome_TMBIM1","64114"
"6094","transcriptome_TMBIM4","51643"
"6095","transcriptome_TMBIM6","7009"
"6096","transcriptome_TMC2","117532"
"6097","transcriptome_TMC3","342125"
"6098","transcriptome_TMC4","147798"
"6099","transcriptome_TMC6","11322"
"6100","transcriptome_TMC8","147138"
"6101","transcriptome_TMCO4","255104"
"6102","transcriptome_TMCO6","55374"
"6103","transcriptome_TMED1","11018"
"6104","transcriptome_TMED10","10972"
"6105","transcriptome_TMED2","10959"
"6106","transcriptome_TMED4","222068"
"6107","transcriptome_TMED5","50999"
"6108","transcriptome_TMED7","51014"
"6109","transcriptome_TMED8","283578"
"6110","transcriptome_TMED9","54732"
"6111","transcriptome_TMEM102","284114"
"6112","transcriptome_TMEM104","54868"
"6113","transcriptome_TMEM106B","54664"
"6114","transcriptome_TMEM107","84314"
"6115","transcriptome_TMEM108","66000"
"6116","transcriptome_TMEM109","79073"
"6117","transcriptome_TMEM11","8834"
"6118","transcriptome_TMEM115","11070"
"6119","transcriptome_TMEM120A","83862"
"6120","transcriptome_TMEM120B","144404"
"6121","transcriptome_TMEM121","80757"
"6122","transcriptome_TMEM126A","84233"
"6123","transcriptome_TMEM127","55654"
"6124","transcriptome_TMEM129","92305"
"6125","transcriptome_TMEM131","23505"
"6126","transcriptome_TMEM132A","54972"
"6127","transcriptome_TMEM132D","121256"
"6128","transcriptome_TMEM132E","124842"
"6129","transcriptome_TMEM134","80194"
"6130","transcriptome_TMEM138","51524"
"6131","transcriptome_TMEM139","135932"
"6132","transcriptome_TMEM143","55260"
"6133","transcriptome_TMEM150A","129303"
"6134","transcriptome_TMEM151B","441151"
"6135","transcriptome_TMEM163","81615"
"6136","transcriptome_TMEM164","84187"
"6137","transcriptome_TMEM167B","56900"
"6138","transcriptome_TMEM168","64418"
"6139","transcriptome_TMEM175","84286"
"6140","transcriptome_TMEM176B","28959"
"6141","transcriptome_TMEM179B","374395"
"6142","transcriptome_TMEM18","129787"
"6143","transcriptome_TMEM181","57583"
"6144","transcriptome_TMEM184A","202915"
"6145","transcriptome_TMEM184C","55751"
"6146","transcriptome_TMEM190","147744"
"6147","transcriptome_TMEM200B","399474"
"6148","transcriptome_TMEM204","79652"
"6149","transcriptome_TMEM209","84928"
"6150","transcriptome_TMEM218","219854"
"6151","transcriptome_TMEM220","388335"
"6152","transcriptome_TMEM221","100130519"
"6153","transcriptome_TMEM222","84065"
"6154","transcriptome_TMEM223","79064"
"6155","transcriptome_TMEM237","65062"
"6156","transcriptome_TMEM243","79161"
"6157","transcriptome_TMEM245","23731"
"6158","transcriptome_TMEM248","55069"
"6159","transcriptome_TMEM254","80195"
"6160","transcriptome_TMEM263","90488"
"6161","transcriptome_TMEM30A","55754"
"6162","transcriptome_TMEM30B","161291"
"6163","transcriptome_TMEM39A","55254"
"6164","transcriptome_TMEM43","79188"
"6165","transcriptome_TMEM44","93109"
"6166","transcriptome_TMEM45B","120224"
"6167","transcriptome_TMEM50B","757"
"6168","transcriptome_TMEM60","85025"
"6169","transcriptome_TMEM62","80021"
"6170","transcriptome_TMEM63A","9725"
"6171","transcriptome_TMEM69","51249"
"6172","transcriptome_TMEM72","643236"
"6173","transcriptome_TMEM74B","55321"
"6174","transcriptome_TMEM79","84283"
"6175","transcriptome_TMEM80","283232"
"6176","transcriptome_TMEM87A","25963"
"6177","transcriptome_TMEM87B","84910"
"6178","transcriptome_TMEM91","641649"
"6179","transcriptome_TMEM9B","56674"
"6180","transcriptome_TMF1","7110"
"6181","transcriptome_TMOD1","7111"
"6182","transcriptome_TMOD2","29767"
"6183","transcriptome_TMOD3","29766"
"6184","transcriptome_TMOD4","29765"
"6185","transcriptome_TMPO","7112"
"6186","transcriptome_TMPRSS11A","339967"
"6187","transcriptome_TMPRSS11D","9407"
"6188","transcriptome_TMPRSS9","360200"
"6189","transcriptome_TMSB10","9168"
"6190","transcriptome_TMSB4X","7114"
"6191","transcriptome_TMUB1","83590"
"6192","transcriptome_TMX1","81542"
"6193","transcriptome_TNF","7124"
"6194","transcriptome_TNFAIP2","7127"
"6195","transcriptome_TNFAIP8","25816"
"6196","transcriptome_TNFAIP8L1","126282"
"6197","transcriptome_TNFRSF10A","8797"
"6198","transcriptome_TNFRSF10B","8795"
"6199","transcriptome_TNFRSF13B","23495"
"6200","transcriptome_TNFRSF14","8764"
"6201","transcriptome_TNFRSF1A","7132"
"6202","transcriptome_TNFRSF1B","7133"
"6203","transcriptome_TNFRSF8","943"
"6204","transcriptome_TNFSF10","8743"
"6205","transcriptome_TNFSF13","8741"
"6206","transcriptome_TNFSF8","944"
"6207","transcriptome_TNIK","23043"
"6208","transcriptome_TNIP2","79155"
"6209","transcriptome_TNK1","8711"
"6210","transcriptome_TNK2","10188"
"6211","transcriptome_TNKS","8658"
"6212","transcriptome_TNPO1","3842"
"6213","transcriptome_TNPO3","23534"
"6214","transcriptome_TNRC18","84629"
"6215","transcriptome_TNRC6A","27327"
"6216","transcriptome_TNRC6B","23112"
"6217","transcriptome_TNRC6C","57690"
"6218","transcriptome_TNS4","84951"
"6219","transcriptome_TNXB","7148"
"6220","transcriptome_TOB1","10140"
"6221","transcriptome_TOB2","10766"
"6222","transcriptome_TOE1","114034"
"6223","transcriptome_TOM1L2","146691"
"6224","transcriptome_TOMM20L","387990"
"6225","transcriptome_TOMM22","56993"
"6226","transcriptome_TOMM34","10953"
"6227","transcriptome_TONSL","4796"
"6228","transcriptome_TOP1","7150"
"6229","transcriptome_TOP1MT","116447"
"6230","transcriptome_TOP2B","7155"
"6231","transcriptome_TOP3A","7156"
"6232","transcriptome_TOPBP1","11073"
"6233","transcriptome_TOPORS","10210"
"6234","transcriptome_TOR1A","1861"
"6235","transcriptome_TOR1AIP1","26092"
"6236","transcriptome_TOR1AIP2","163590"
"6237","transcriptome_TOR2A","27433"
"6238","transcriptome_TOR3A","64222"
"6239","transcriptome_TOX2","84969"
"6240","transcriptome_TP53","7157"
"6241","transcriptome_TP53BP1","7158"
"6242","transcriptome_TP53I11","9537"
"6243","transcriptome_TP53I3","9540"
"6244","transcriptome_TP53TG5","27296"
"6245","transcriptome_TPCN1","53373"
"6246","transcriptome_TPCN2","219931"
"6247","transcriptome_TPD52L2","7165"
"6248","transcriptome_TPGS1","91978"
"6249","transcriptome_TPGS2","25941"
"6250","transcriptome_TPI1","7167"
"6251","transcriptome_TPM1","7168"
"6252","transcriptome_TPM3","7170"
"6253","transcriptome_TPM4","7171"
"6254","transcriptome_TPP1","1200"
"6255","transcriptome_TPP2","7174"
"6256","transcriptome_TPPP","11076"
"6257","transcriptome_TRA2A","29896"
"6258","transcriptome_TRA2B","6434"
"6259","transcriptome_TRABD","80305"
"6260","transcriptome_TRADD","8717"
"6261","transcriptome_TRAF1","7185"
"6262","transcriptome_TRAF3","7187"
"6263","transcriptome_TRAF3IP1","26146"
"6264","transcriptome_TRAF3IP2","10758"
"6265","transcriptome_TRAF3IP3","80342"
"6266","transcriptome_TRAF4","9618"
"6267","transcriptome_TRAF5","7188"
"6268","transcriptome_TRAF6","7189"
"6269","transcriptome_TRAF7","84231"
"6270","transcriptome_TRAFD1","10906"
"6271","transcriptome_TRAK1","22906"
"6272","transcriptome_TRAK2","66008"
"6273","transcriptome_TRAM1","23471"
"6274","transcriptome_TRAM2","9697"
"6275","transcriptome_TRANK1","9881"
"6276","transcriptome_TRAP1","10131"
"6277","transcriptome_TRAPPC10","7109"
"6278","transcriptome_TRAPPC12","51112"
"6279","transcriptome_TRAPPC2","6399"
"6280","transcriptome_TRAPPC4","51399"
"6281","transcriptome_TRAPPC6B","122553"
"6282","transcriptome_TRAPPC8","22878"
"6283","transcriptome_TRAPPC9","83696"
"6284","transcriptome_TRDMT1","1787"
"6285","transcriptome_TREM1","54210"
"6286","transcriptome_TREML1","340205"
"6287","transcriptome_TREML2","79865"
"6288","transcriptome_TREML4","285852"
"6289","transcriptome_TRERF1","55809"
"6290","transcriptome_TREX1","11277"
"6291","transcriptome_TRIAP1","51499"
"6292","transcriptome_TRIB1","10221"
"6293","transcriptome_TRIM13","10206"
"6294","transcriptome_TRIM14","9830"
"6295","transcriptome_TRIM15","89870"
"6296","transcriptome_TRIM17","51127"
"6297","transcriptome_TRIM22","10346"
"6298","transcriptome_TRIM23","373"
"6299","transcriptome_TRIM24","8805"
"6300","transcriptome_TRIM27","5987"
"6301","transcriptome_TRIM33","51592"
"6302","transcriptome_TRIM35","23087"
"6303","transcriptome_TRIM37","4591"
"6304","transcriptome_TRIM38","10475"
"6305","transcriptome_TRIM39","56658"
"6306","transcriptome_TRIM41","90933"
"6307","transcriptome_TRIM44","54765"
"6308","transcriptome_TRIM46","80128"
"6309","transcriptome_TRIM5","85363"
"6310","transcriptome_TRIM52","84851"
"6311","transcriptome_TRIM54","57159"
"6312","transcriptome_TRIM56","81844"
"6313","transcriptome_TRIM58","25893"
"6314","transcriptome_TRIM59","286827"
"6315","transcriptome_TRIM6","117854"
"6316","transcriptome_TRIM62","55223"
"6317","transcriptome_TRIM65","201292"
"6318","transcriptome_TRIM67","440730"
"6319","transcriptome_TRIM7","81786"
"6320","transcriptome_TRIM8","81603"
"6321","transcriptome_TRIO","7204"
"6322","transcriptome_TRIP10","9322"
"6323","transcriptome_TRIP11","9321"
"6324","transcriptome_TRIP12","9320"
"6325","transcriptome_TRMT1","55621"
"6326","transcriptome_TRMT10B","158234"
"6327","transcriptome_TRMT112","51504"
"6328","transcriptome_TRMT1L","81627"
"6329","transcriptome_TRMT2A","27037"
"6330","transcriptome_TRMT5","57570"
"6331","transcriptome_TRMT61A","115708"
"6332","transcriptome_TRMU","55687"
"6333","transcriptome_TRO","7216"
"6334","transcriptome_TRPA1","8989"
"6335","transcriptome_TRPC4AP","26133"
"6336","transcriptome_TRPM2","7226"
"6337","transcriptome_TRPM3","80036"
"6338","transcriptome_TRPM5","29850"
"6339","transcriptome_TRPM7","54822"
"6340","transcriptome_TRPS1","7227"
"6341","transcriptome_TRPT1","83707"
"6342","transcriptome_TRPV2","51393"
"6343","transcriptome_TRPV6","55503"
"6344","transcriptome_TRRAP","8295"
"6345","transcriptome_TRUB2","26995"
"6346","transcriptome_TSACC","128229"
"6347","transcriptome_TSC1","7248"
"6348","transcriptome_TSC2","7249"
"6349","transcriptome_TSC22D1","8848"
"6350","transcriptome_TSC22D2","9819"
"6351","transcriptome_TSC22D3","1831"
"6352","transcriptome_TSC22D4","81628"
"6353","transcriptome_TSEN54","283989"
"6354","transcriptome_TSFM","10102"
"6355","transcriptome_TSG101","7251"
"6356","transcriptome_TSHZ1","10194"
"6357","transcriptome_TSHZ2","128553"
"6358","transcriptome_TSNAXIP1","55815"
"6359","transcriptome_TSPAN1","10103"
"6360","transcriptome_TSPAN11","441631"
"6361","transcriptome_TSPAN14","81619"
"6362","transcriptome_TSPAN16","26526"
"6363","transcriptome_TSPAN18","90139"
"6364","transcriptome_TSPAN3","10099"
"6365","transcriptome_TSPAN31","6302"
"6366","transcriptome_TSPAN32","10077"
"6367","transcriptome_TSPAN4","7106"
"6368","transcriptome_TSPAN5","10098"
"6369","transcriptome_TSPO","706"
"6370","transcriptome_TSPO2","222642"
